trip_id,vehicle_id,region,start_time,end_time,duration_min,mileage_km,idle_after_min
278,VH-090,East,2024-07-18 16:07:00,2024-07-18 17:04:32.550390,57.54,69.13,48.27
279,VH-112,North,2024-11-20 13:06:00,2024-11-20 13:27:30.113180,21.5,18.03,30.09
280,VH-060,South,2024-10-27 23:24:00,2024-10-28 01:31:02.814728,127.05,150.5,23.38
281,VH-113,North,2025-04-15 17:09:00,2025-04-15 17:53:16.755108,44.28,32.59,221.98
282,VH-002,West,2024-10-05 07:20:00,2024-10-05 08:09:18.753131,49.31,35.5,18.26
283,VH-129,Central,2024-07-05 02:27:00,2024-07-05 03:47:04.803554,80.08,90.58,160.97
284,VH-048,West,2024-07-20 01:57:00,2024-07-20 02:32:38.745489,35.65,29.94,55.39
285,VH-140,West,2024-09-09 00:40:00,2024-09-09 00:45:15.902460,5.27,3.98,44.12
286,VH-197,South,2025-03-01 09:23:00,2025-03-01 09:28:04.991731,5.08,4.58,15.24
287,VH-037,Central,2024-11-17 01:40:00,2024-11-17 01:51:04.219264,11.07,11.81,11.14
288,VH-160,North,2025-02-21 09:20:00,2025-02-21 09:56:39.063611,36.65,39.26,16.04
289,VH-009,East,2024-07-01 04:48:00,2024-07-01 05:42:39.750648,54.66,52.59,303.72
290,VH-099,Central,2025-03-26 04:07:00,2025-03-26 05:47:22.565152,100.38,104.39,75.1
291,VH-147,West,2024-08-18 15:04:00,2024-08-18 15:13:34.875141,9.58,6.74,72.42
292,VH-048,West,2024-09-07 03:31:00,2024-09-07 03:36:26.627307,5.44,4.17,11.81
293,VH-131,Central,2024-05-22 12:05:00,2024-05-22 12:19:30.849368,14.51,12.26,32.39
294,VH-148,South,2024-07-02 12:31:00,2024-07-02 12:37:41.542721,6.69,6.22,58.85
295,VH-152,North,2024-08-27 19:45:00,2024-08-27 20:04:33.017932,19.55,21.16,4.13
296,VH-054,East,2024-05-22 18:04:00,2024-05-22 19:46:31.340474,102.52,92.04,16.05
297,VH-120,South,2024-12-19 19:56:00,2024-12-19 20:21:08.323362,25.14,28.27,91.13
298,VH-161,North,2024-05-13 21:45:00,2024-05-13 21:54:25.413757,9.42,6.61,53.57
299,VH-152,Central,2024-09-08 09:18:00,2024-09-08 10:30:14.258063,72.24,54.79,174.94
300,VH-116,South,2024-08-28 16:36:00,2024-08-28 17:24:17.460540,48.29,39.51,32.91
301,VH-075,East,2024-10-04 15:02:00,2024-10-04 15:15:03.284464,13.05,15.26,28.82
302,VH-113,North,2025-02-18 14:56:00,2025-02-18 15:38:12.519515,42.21,37.41,163.13
303,VH-200,Central,2024-08-17 08:48:00,2024-08-17 09:24:18.191701,36.3,25.63,101.37
304,VH-164,North,2024-06-30 07:43:00,2024-06-30 07:58:44.863240,15.75,18.69,116.44
305,VH-166,East,2024-11-26 18:45:00,2024-11-26 19:32:40.304916,47.67,58.19,5.74
306,VH-104,Central,2024-10-04 03:03:00,2024-10-04 04:57:06.754108,114.11,80.92,15.9
307,VH-084,West,2025-04-27 04:34:00,2025-04-27 04:46:31.890770,12.53,10.93,18.54
308,VH-112,West,2025-02-23 15:11:00,2025-02-23 16:25:47.583152,74.79,74.6,67.12
309,VH-099,South,2025-04-13 12:18:00,2025-04-13 12:49:20.607465,31.34,36.03,128.51
310,VH-153,Central,2024-08-24 18:42:00,2024-08-24 18:48:14.423530,6.24,5.14,4.91
311,VH-093,Central,2025-03-27 04:38:00,2025-03-27 05:25:26.982607,47.45,48.06,29.49
312,VH-146,South,2024-07-16 12:36:00,2024-07-16 13:21:32.831104,45.55,49.99,27.37
313,VH-128,North,2025-04-02 09:45:00,2025-04-02 10:11:47.357563,26.79,23.93,35.61
314,VH-110,South,2024-06-08 16:21:00,2024-06-08 16:26:50.040186,5.83,6.34,51.72
315,VH-082,Central,2024-11-25 20:27:00,2024-11-25 20:45:39.969397,18.67,19.26,0.3
316,VH-194,West,2024-06-15 05:50:00,2024-06-15 06:06:27.089039,16.45,19.89,93.99
317,VH-054,North,2024-07-28 04:56:00,2024-07-28 05:10:29.385336,14.49,18.67,307.28
318,VH-163,Central,2024-09-06 18:34:00,2024-09-06 19:03:50.537859,29.84,27.77,31.35
319,VH-189,East,2024-12-02 17:31:00,2024-12-02 17:58:48.319371,27.81,33.3,172.6
320,VH-169,West,2024-09-11 21:21:00,2024-09-11 22:44:28.147490,83.47,66.14,18.99
321,VH-161,West,2025-03-05 22:25:00,2025-03-06 01:19:16.313575,174.27,164.23,193.11
322,VH-068,South,2024-08-19 11:00:00,2024-08-19 11:06:01.608953,6.03,7.18,119.15
323,VH-033,Central,2024-12-16 23:26:00,2024-12-16 23:53:04.764527,27.08,25.41,20.38
324,VH-142,Central,2024-05-30 15:49:00,2024-05-30 16:18:44.985400,29.75,23.18,58.49
325,VH-021,South,2024-10-13 11:44:00,2024-10-13 12:26:15.910167,42.27,43.12,32.49
326,VH-048,Central,2024-05-11 03:36:00,2024-05-11 06:01:00.407867,145.01,130.32,73.07
327,VH-148,Central,2025-01-01 14:24:00,2025-01-01 15:31:09.491565,67.16,78.2,3.32
328,VH-128,West,2025-01-06 11:59:00,2025-01-06 12:25:16.360961,26.27,24.34,189.47
329,VH-136,North,2025-02-18 06:09:00,2025-02-18 07:31:06.859237,82.11,97.37,6.64
330,VH-135,East,2024-08-20 21:56:00,2024-08-20 22:39:00.804917,43.01,38.16,43.66
331,VH-195,East,2024-11-14 01:28:00,2024-11-14 01:36:31.627605,8.53,7.19,28.97
332,VH-145,North,2024-06-26 00:21:00,2024-06-26 00:28:51.561183,7.86,8.37,34.65
333,VH-128,East,2024-11-23 07:41:00,2024-11-23 07:53:54.876828,12.91,15.09,27.0
334,VH-033,North,2024-07-14 18:47:00,2024-07-14 19:08:40.017936,21.67,20.85,63.97
335,VH-176,Central,2024-12-18 20:30:00,2024-12-18 20:45:22.850130,15.38,15.45,76.91
336,VH-187,South,2024-12-12 10:10:00,2024-12-12 10:40:47.651229,30.79,22.43,38.72
337,VH-115,Central,2024-10-01 17:24:00,2024-10-01 17:33:52.358090,9.87,9.05,43.07
338,VH-119,South,2024-05-08 08:55:00,2024-05-08 09:16:57.536433,21.96,19.67,8.24
339,VH-022,North,2024-07-03 06:55:00,2024-07-03 07:59:57.147400,64.95,72.07,10.11
340,VH-158,Central,2024-07-06 01:07:00,2024-07-06 02:12:02.504232,65.04,72.83,40.82
341,VH-038,North,2024-06-20 02:50:00,2024-06-20 03:47:45.627107,57.76,45.38,18.02
342,VH-109,West,2025-02-09 16:38:00,2025-02-09 16:48:48.131071,10.8,8.68,59.56
343,VH-051,North,2024-08-21 23:16:00,2024-08-21 23:29:55.121455,13.92,10.66,8.47
344,VH-182,Central,2024-11-09 04:01:00,2024-11-09 04:32:12.692257,31.21,38.58,181.66
345,VH-008,South,2025-01-10 00:04:00,2025-01-10 00:15:44.072219,11.73,14.17,81.76
346,VH-027,West,2025-01-30 07:51:00,2025-01-30 08:45:14.889646,54.25,40.91,7.71
347,VH-027,Central,2024-09-09 20:28:00,2024-09-09 21:26:03.131618,58.05,70.23,26.09
348,VH-021,Central,2024-07-26 13:47:00,2024-07-26 14:30:18.477621,43.31,38.69,17.44
349,VH-030,Central,2025-01-15 15:57:00,2025-01-15 16:07:57.107402,10.95,13.53,82.37
350,VH-097,West,2024-05-16 02:10:00,2024-05-16 02:38:36.251442,28.6,22.36,33.63
351,VH-028,Central,2024-11-24 00:48:00,2024-11-24 02:24:25.739860,96.43,117.85,23.79
352,VH-111,South,2025-04-24 06:30:00,2025-04-24 06:41:43.454282,11.72,11.95,7.87
353,VH-192,Central,2024-05-30 04:56:00,2024-05-30 05:16:21.667165,20.36,22.3,52.31
354,VH-197,East,2025-01-21 17:08:00,2025-01-21 17:53:23.970166,45.4,37.83,50.01
355,VH-061,North,2024-09-21 19:12:00,2024-09-21 19:50:43.253228,38.72,46.63,11.25
356,VH-048,East,2025-03-15 19:57:00,2025-03-15 20:22:22.723609,25.38,27.45,105.91
357,VH-147,South,2024-07-19 17:35:00,2024-07-19 17:57:58.663350,22.98,28.66,43.2
358,VH-004,South,2025-02-20 04:06:00,2025-02-20 05:45:20.545149,99.34,96.68,8.31
359,VH-035,North,2024-06-17 02:24:00,2024-06-17 02:43:18.775958,19.31,19.95,104.99
360,VH-192,South,2024-09-27 12:01:00,2024-09-27 12:58:35.394303,57.59,67.88,59.48
361,VH-049,South,2024-07-14 16:32:00,2024-07-14 16:40:14.857007,8.25,7.72,78.8
362,VH-017,Central,2025-01-24 06:57:00,2025-01-24 07:50:17.249310,53.29,40.63,176.46
363,VH-172,North,2024-11-06 13:04:00,2024-11-06 13:47:04.220775,43.07,49.19,51.66
364,VH-158,East,2024-06-12 05:51:00,2024-06-12 07:39:26.923245,108.45,98.4,225.74
365,VH-046,Central,2024-10-08 00:47:00,2024-10-08 01:11:05.527256,24.09,24.38,21.84
366,VH-117,Central,2024-08-17 06:52:00,2024-08-17 08:02:18.925382,70.32,80.94,18.72
367,VH-006,East,2025-02-19 09:14:00,2025-02-19 09:31:09.489663,17.16,17.03,20.6
368,VH-099,South,2024-11-06 13:04:00,2024-11-06 13:43:46.618586,39.78,50.82,39.78
369,VH-124,West,2024-05-01 05:14:00,2024-05-01 05:54:10.407665,40.17,39.11,234.91
370,VH-037,West,2024-11-13 11:26:00,2024-11-13 11:43:43.065670,17.72,17.42,254.07
371,VH-024,South,2024-12-02 12:44:00,2024-12-02 14:56:38.935965,132.65,157.4,21.48
372,VH-093,Central,2024-12-14 06:31:00,2024-12-14 07:33:54.701076,62.91,61.34,331.64
373,VH-046,East,2024-10-22 14:38:00,2024-10-22 16:14:02.710196,96.05,83.94,30.48
374,VH-181,West,2024-08-02 11:57:00,2024-08-02 13:31:48.635497,94.81,109.56,8.9
375,VH-095,Central,2024-08-26 16:42:00,2024-08-26 16:49:05.675204,7.09,5.68,143.57
376,VH-099,West,2024-09-26 23:49:00,2024-09-27 00:38:08.284147,49.14,47.65,165.8
377,VH-188,East,2024-11-20 01:56:00,2024-11-20 02:17:07.503179,21.13,16.29,154.14
378,VH-116,Central,2024-11-07 20:03:00,2024-11-07 20:11:37.084100,8.62,11.14,188.25
379,VH-191,North,2025-02-27 19:12:00,2025-02-27 20:04:36.465990,52.61,53.14,130.83
380,VH-160,Central,2024-08-27 19:49:00,2024-08-27 20:01:10.621668,12.18,14.26,16.54
381,VH-161,North,2024-08-22 13:04:00,2024-08-22 13:13:12.240093,9.2,7.94,11.89
382,VH-067,South,2024-10-17 03:26:00,2024-10-17 04:36:44.888498,70.75,86.94,62.28
383,VH-128,East,2024-11-03 09:36:00,2024-11-03 09:50:34.787409,14.58,13.4,8.57
384,VH-018,West,2024-08-13 11:32:00,2024-08-13 11:49:25.299826,17.42,12.77,29.51
385,VH-025,South,2025-02-08 12:38:00,2025-02-08 13:32:53.803526,54.9,42.59,52.22
386,VH-054,South,2025-01-06 19:54:00,2025-01-06 21:23:22.017491,89.37,95.64,14.58
387,VH-058,Central,2024-11-01 13:52:00,2024-11-01 13:58:32.196107,6.54,7.63,50.86
388,VH-067,Central,2024-07-18 13:13:00,2024-07-18 14:17:17.924207,64.3,51.92,137.48
389,VH-104,North,2024-11-17 22:41:00,2024-11-17 22:52:45.072791,11.75,8.3,7.31
390,VH-174,North,2024-07-05 16:40:00,2024-07-05 17:04:01.541091,24.03,19.27,19.38
391,VH-024,South,2025-01-08 07:36:00,2025-01-08 08:19:48.910493,43.82,46.56,39.46
392,VH-114,South,2024-10-12 15:51:00,2024-10-12 16:59:43.810097,68.73,79.02,22.42
393,VH-032,Central,2025-04-09 23:58:00,2025-04-10 01:46:02.020990,108.03,121.98,0.64
394,VH-175,Central,2024-11-20 03:38:00,2024-11-20 03:54:42.167276,16.7,19.13,11.6
395,VH-086,West,2024-07-03 04:41:00,2024-07-03 05:07:02.499792,26.04,32.09,96.0
396,VH-151,East,2024-12-23 08:40:00,2024-12-23 10:13:41.515624,93.69,85.97,15.42
397,VH-194,West,2024-09-30 06:31:00,2024-09-30 06:49:28.728707,18.48,22.75,2.92
398,VH-127,East,2024-12-30 12:34:00,2024-12-30 12:53:46.094044,19.77,16.01,4.55
399,VH-155,South,2024-05-22 04:26:00,2024-05-22 04:34:11.992479,8.2,9.22,67.84
400,VH-130,Central,2024-06-29 01:38:00,2024-06-29 01:43:10.360226,5.17,5.34,117.38
401,VH-017,West,2025-04-22 19:28:00,2025-04-22 20:08:20.890338,40.35,30.53,20.58
402,VH-104,East,2025-04-12 15:14:00,2025-04-12 15:26:59.042817,12.98,11.32,73.96
403,VH-161,North,2024-07-24 01:56:00,2024-07-24 03:08:50.935808,72.85,64.88,111.75
404,VH-137,East,2024-06-09 11:50:00,2024-06-09 12:09:10.593234,19.18,14.19,30.17
405,VH-043,East,2025-02-21 01:17:00,2025-02-21 02:44:23.832151,87.4,72.06,4.85
406,VH-176,Central,2025-02-26 04:21:00,2025-02-26 04:40:56.406450,19.94,15.91,51.13
407,VH-039,West,2024-10-20 22:43:00,2024-10-21 00:04:17.835286,81.3,99.65,6.2
408,VH-170,South,2024-08-11 11:09:00,2024-08-11 11:55:30.001755,46.5,34.61,28.62
409,VH-026,West,2024-12-27 07:44:00,2024-12-27 07:49:31.051135,5.52,4.67,91.79
410,VH-099,South,2024-11-16 21:22:00,2024-11-16 22:35:14.664911,73.24,56.64,45.43
411,VH-050,North,2025-01-05 10:17:00,2025-01-05 11:19:12.334028,62.21,61.89,19.96
412,VH-153,Central,2024-11-21 14:02:00,2024-11-21 14:40:18.524165,38.31,46.63,34.89
413,VH-152,East,2024-05-07 08:53:00,2024-05-07 09:44:27.254003,51.45,64.31,56.98
414,VH-013,West,2024-07-18 23:37:00,2024-07-19 00:00:30.599611,23.51,27.32,75.21
415,VH-060,West,2024-05-15 22:38:00,2024-05-15 22:59:21.315966,21.36,21.32,49.61
416,VH-135,South,2024-12-06 14:46:00,2024-12-06 15:07:43.898423,21.73,17.69,10.98
417,VH-057,West,2025-02-09 21:09:00,2025-02-09 21:23:23.672796,14.39,14.04,4.42
418,VH-036,East,2025-03-02 08:32:00,2025-03-02 08:40:32.374022,8.54,9.76,17.62
419,VH-173,South,2024-12-02 07:22:00,2024-12-02 08:08:36.961410,46.62,51.77,12.79
420,VH-020,East,2024-07-25 09:58:00,2024-07-25 10:13:57.304925,15.96,17.72,50.98
421,VH-065,South,2024-07-02 11:04:00,2024-07-02 11:11:29.718417,7.5,9.36,32.3
422,VH-008,East,2025-03-19 12:21:00,2025-03-19 14:23:58.795429,122.98,130.96,52.02
423,VH-144,South,2024-11-03 22:31:00,2024-11-03 22:49:20.405240,18.34,19.51,77.21
424,VH-142,Central,2024-05-18 10:39:00,2024-05-18 10:52:11.301604,13.19,10.64,113.84
425,VH-115,West,2024-06-11 23:02:00,2024-06-11 23:39:15.952959,37.27,31.52,12.75
426,VH-143,East,2024-09-17 01:42:00,2024-09-17 02:24:06.869410,42.11,42.85,3.93
427,VH-092,North,2024-05-20 10:19:00,2024-05-20 11:34:01.262464,75.02,77.6,4.69
428,VH-098,Central,2024-09-04 00:28:00,2024-09-04 01:45:15.117703,77.25,68.67,130.33
429,VH-066,Central,2025-01-18 02:56:00,2025-01-18 04:06:36.605405,70.61,71.94,56.77
430,VH-032,East,2025-03-02 11:21:00,2025-03-02 12:34:31.496726,73.52,87.87,56.74
431,VH-191,East,2024-05-02 17:30:00,2024-05-02 17:40:28.719731,10.48,12.33,9.89
432,VH-086,North,2024-11-02 17:39:00,2024-11-02 18:42:50.547663,63.84,65.11,17.98
433,VH-051,East,2024-07-28 19:43:00,2024-07-28 19:53:12.481648,10.21,12.57,0.07
434,VH-153,North,2024-12-16 17:06:00,2024-12-16 18:29:09.414487,83.16,89.5,65.5
435,VH-186,East,2025-01-07 21:08:00,2025-01-07 22:22:22.958498,74.38,82.33,91.09
436,VH-063,North,2025-04-14 18:44:00,2025-04-14 19:13:51.895429,29.86,31.92,26.84
437,VH-190,South,2024-10-24 17:59:00,2024-10-24 18:24:49.243419,25.82,25.39,1.99
438,VH-125,West,2025-02-18 20:14:00,2025-02-18 20:49:33.041076,35.55,25.01,5.05
439,VH-150,West,2024-08-02 02:43:00,2024-08-02 04:14:40.925496,91.68,81.59,32.55
440,VH-058,East,2025-02-03 02:37:00,2025-02-03 04:06:53.227438,89.89,79.0,30.9
441,VH-058,East,2025-04-12 19:14:00,2025-04-12 22:14:00.000000,180.0,184.34,36.25
442,VH-086,West,2024-12-17 17:43:00,2024-12-17 20:10:15.652133,147.26,182.48,3.12
443,VH-049,West,2025-03-12 19:50:00,2025-03-12 20:00:49.986235,10.83,7.99,6.88
444,VH-180,North,2024-10-04 05:00:00,2024-10-04 05:32:11.028094,32.18,41.2,14.63
445,VH-170,North,2024-12-23 05:42:00,2024-12-23 06:36:08.027973,54.13,54.94,80.93
446,VH-070,South,2024-12-22 01:30:00,2024-12-22 03:18:06.322760,108.11,93.02,155.17
447,VH-015,South,2025-04-20 06:36:00,2025-04-20 06:45:51.292687,9.85,7.16,252.73
448,VH-054,North,2024-05-19 13:44:00,2024-05-19 14:38:58.088130,54.97,50.43,63.81
449,VH-188,South,2024-08-19 10:15:00,2024-08-19 10:34:35.382098,19.59,15.51,96.07
450,VH-101,Central,2024-05-08 22:23:00,2024-05-08 22:35:08.825722,12.15,14.22,9.81
451,VH-008,North,2025-02-09 23:22:00,2025-02-09 23:53:18.981651,31.32,39.22,156.38
452,VH-053,South,2025-03-31 03:39:00,2025-03-31 04:16:14.797371,37.25,44.22,14.18
453,VH-060,South,2024-11-12 14:31:00,2024-11-12 15:30:00.280863,59.0,45.36,28.73
454,VH-108,East,2024-06-16 12:01:00,2024-06-16 12:18:47.529010,17.79,19.04,105.03
455,VH-005,East,2025-04-09 02:57:00,2025-04-09 03:03:30.140192,6.5,8.41,17.66
456,VH-103,East,2024-08-18 10:10:00,2024-08-18 10:23:01.217615,13.02,9.79,8.56
457,VH-196,West,2024-10-31 20:37:00,2024-10-31 21:23:49.749504,46.83,52.24,33.68
458,VH-006,West,2024-11-27 01:37:00,2024-11-27 02:13:37.508740,36.63,34.54,81.04
459,VH-109,West,2024-09-27 22:21:00,2024-09-27 23:26:18.765654,65.31,72.52,67.39
460,VH-116,North,2024-10-29 12:40:00,2024-10-29 13:03:47.852462,23.8,17.35,28.38
461,VH-094,East,2024-06-25 09:52:00,2024-06-25 10:31:23.149590,39.39,38.73,1.45
462,VH-047,East,2025-03-25 09:57:00,2025-03-25 10:26:57.732659,29.96,30.95,27.22
463,VH-099,North,2025-01-01 16:41:00,2025-01-01 17:37:18.958226,56.32,69.65,16.16
464,VH-055,West,2024-05-03 01:17:00,2024-05-03 01:42:27.656102,25.46,21.14,23.61
465,VH-168,South,2024-09-26 17:20:00,2024-09-26 17:32:18.507365,12.31,13.93,25.17
466,VH-052,Central,2025-03-21 23:51:00,2025-03-22 00:56:06.608267,65.11,65.13,13.86
467,VH-144,East,2024-05-07 23:17:00,2024-05-07 23:37:32.901588,20.55,16.11,148.76
468,VH-013,West,2025-01-17 19:18:00,2025-01-17 19:45:47.631992,27.79,34.91,11.38
469,VH-114,South,2024-07-12 10:04:00,2024-07-12 11:21:54.362670,77.91,77.8,88.83
470,VH-124,East,2024-11-04 16:46:00,2024-11-04 16:54:19.382034,8.32,5.92,26.8
471,VH-106,East,2024-11-06 00:09:00,2024-11-06 00:32:52.625170,23.88,28.6,13.56
472,VH-158,Central,2025-01-03 11:09:00,2025-01-03 11:26:13.272152,17.22,16.92,42.55
473,VH-147,West,2024-08-07 09:40:00,2024-08-07 10:09:59.060643,29.98,33.53,51.92
474,VH-145,North,2024-09-02 11:19:00,2024-09-02 11:49:45.292165,30.75,31.17,40.04
475,VH-120,South,2025-04-25 03:08:00,2025-04-25 04:21:37.145864,73.62,69.46,31.16
476,VH-063,South,2025-03-30 05:09:00,2025-03-30 05:21:42.191140,12.7,15.74,72.48
477,VH-019,West,2024-09-09 19:02:00,2024-09-09 19:13:02.864807,11.05,12.8,39.85
478,VH-092,South,2024-12-12 19:15:00,2024-12-12 19:22:29.182505,7.49,9.7,88.48
479,VH-058,North,2024-12-13 06:05:00,2024-12-13 06:14:25.895416,9.43,11.41,231.3
480,VH-183,South,2024-10-18 15:54:00,2024-10-18 16:00:54.854954,6.91,5.24,8.12
481,VH-090,West,2024-06-08 00:40:00,2024-06-08 01:19:26.728477,39.45,49.14,143.17
482,VH-117,North,2024-08-26 11:49:00,2024-08-26 14:49:00.000000,180.0,130.7,270.75
483,VH-062,Central,2024-10-20 00:03:00,2024-10-20 00:37:46.806958,34.78,42.58,73.67
484,VH-023,West,2024-06-10 11:25:00,2024-06-10 11:59:36.785526,34.61,44.13,270.36
485,VH-127,Central,2025-04-11 19:17:00,2025-04-11 20:16:01.081645,59.02,50.94,46.5
486,VH-137,South,2024-07-16 05:05:00,2024-07-16 05:15:25.329631,10.42,11.65,13.14
487,VH-140,North,2024-12-14 14:15:00,2024-12-14 14:20:41.167494,5.69,5.51,55.6
488,VH-129,South,2024-09-19 00:56:00,2024-09-19 01:42:26.384067,46.44,36.86,31.14
489,VH-058,West,2024-07-19 06:24:00,2024-07-19 08:29:47.797796,125.8,121.25,173.9
490,VH-122,Central,2024-12-06 06:34:00,2024-12-06 06:47:59.874480,14.0,10.75,24.31
491,VH-001,Central,2024-08-06 23:55:00,2024-08-07 00:11:49.408607,16.82,19.89,197.2
492,VH-034,South,2024-06-25 01:45:00,2024-06-25 03:24:26.218758,99.44,73.97,77.43
493,VH-096,West,2024-05-09 14:13:00,2024-05-09 14:19:23.658488,6.39,6.55,11.94
494,VH-126,South,2024-05-29 10:54:00,2024-05-29 11:53:42.185949,59.7,63.32,0.61
495,VH-118,East,2024-05-13 12:46:00,2024-05-13 13:25:25.590688,39.43,40.39,46.46
496,VH-048,West,2024-12-27 02:39:00,2024-12-27 03:15:30.321465,36.51,32.93,3.46
497,VH-089,West,2024-08-20 10:07:00,2024-08-20 10:50:45.378926,43.76,56.72,137.25
498,VH-117,North,2024-08-21 02:36:00,2024-08-21 02:44:48.025017,8.8,9.7,103.12
499,VH-129,East,2024-08-05 06:37:00,2024-08-05 07:58:07.387785,81.12,84.96,90.45
500,VH-016,Central,2024-06-20 13:40:00,2024-06-20 16:13:29.922683,153.5,130.9,184.14
501,VH-189,South,2025-04-13 11:20:00,2025-04-13 11:44:40.018839,24.67,30.46,1.92
502,VH-192,Central,2024-10-21 04:29:00,2024-10-21 04:53:58.529625,24.98,21.85,19.99
503,VH-191,West,2024-07-20 20:09:00,2024-07-20 20:15:00.028317,6.0,6.62,67.64
504,VH-069,South,2024-10-31 20:01:00,2024-10-31 20:09:53.549385,8.89,11.2,58.15
505,VH-022,Central,2024-10-29 21:21:00,2024-10-29 22:21:03.232748,60.05,67.45,261.27
506,VH-093,South,2024-06-21 07:45:00,2024-06-21 08:46:21.535723,61.36,49.09,15.07
507,VH-195,Central,2024-06-07 08:18:00,2024-06-07 09:02:34.378557,44.57,40.64,88.81
508,VH-076,South,2024-10-01 08:20:00,2024-10-01 09:14:28.079393,54.47,42.16,16.27
509,VH-154,Central,2024-09-07 04:39:00,2024-09-07 06:02:04.309600,83.07,75.66,16.46
510,VH-144,Central,2024-11-06 22:49:00,2024-11-06 23:07:37.960198,18.63,13.46,110.13
511,VH-179,South,2024-08-20 12:54:00,2024-08-20 13:09:10.893678,15.18,19.44,48.39
512,VH-086,North,2024-05-31 22:50:00,2024-05-31 23:33:47.194351,43.79,37.97,49.92
513,VH-185,South,2024-11-19 09:28:00,2024-11-19 09:34:28.952707,6.48,7.21,4.23
514,VH-029,Central,2024-09-02 11:19:00,2024-09-02 11:49:10.953278,30.18,35.94,22.99
515,VH-069,East,2024-06-04 12:51:00,2024-06-04 13:01:41.559930,10.69,7.56,15.93
516,VH-047,West,2024-05-15 20:29:00,2024-05-15 21:33:42.691156,64.71,66.25,0.9
517,VH-094,North,2024-06-11 23:06:00,2024-06-11 23:17:23.761726,11.4,13.2,25.84
518,VH-190,South,2024-12-31 07:56:00,2024-12-31 08:08:06.632800,12.11,8.62,36.4
519,VH-197,West,2025-01-03 07:48:00,2025-01-03 08:06:46.465755,18.77,22.19,94.01
520,VH-144,North,2024-08-06 06:33:00,2024-08-06 06:46:49.306458,13.82,14.21,92.39
521,VH-176,East,2024-11-26 14:13:00,2024-11-26 15:37:48.426282,84.81,78.07,86.22
522,VH-085,West,2025-02-28 06:10:00,2025-02-28 07:12:12.797549,62.21,78.08,8.43
523,VH-039,South,2025-02-07 23:49:00,2025-02-08 00:28:08.225842,39.14,30.38,15.75
524,VH-100,East,2024-06-28 09:59:00,2024-06-28 11:50:00.520532,111.01,125.42,138.62
525,VH-033,South,2024-06-18 08:34:00,2024-06-18 10:06:56.907908,92.95,73.43,128.31
526,VH-101,West,2025-03-29 19:51:00,2025-03-29 20:34:47.767988,43.8,35.13,115.2
527,VH-023,South,2024-12-12 17:06:00,2024-12-12 17:11:33.332600,5.56,5.58,23.42
528,VH-010,East,2024-09-08 04:19:00,2024-09-08 04:49:23.349834,30.39,22.2,40.85
529,VH-069,East,2024-07-14 11:55:00,2024-07-14 13:39:29.927943,104.5,127.33,18.05
530,VH-100,West,2024-09-24 17:52:00,2024-09-24 18:32:21.748488,40.36,39.34,8.45
531,VH-034,West,2024-11-12 10:47:00,2024-11-12 10:58:31.248121,11.52,9.71,56.41
532,VH-180,Central,2024-09-12 00:24:00,2024-09-12 00:46:19.612350,22.33,16.64,40.88
533,VH-138,East,2025-03-31 02:48:00,2025-03-31 03:42:33.723498,54.56,53.22,15.15
534,VH-147,Central,2024-05-01 17:07:00,2024-05-01 17:36:34.780789,29.58,31.98,11.0
535,VH-186,South,2024-09-23 17:27:00,2024-09-23 17:46:21.861109,19.36,23.41,28.97
536,VH-096,West,2024-10-01 03:58:00,2024-10-01 04:14:27.741722,16.46,18.87,63.99
537,VH-001,North,2024-10-21 05:35:00,2024-10-21 05:56:37.486727,21.62,18.15,83.75
538,VH-069,South,2024-10-16 09:54:00,2024-10-16 09:59:46.759023,5.78,6.35,59.22
539,VH-004,Central,2024-09-08 15:16:00,2024-09-08 15:21:55.957201,5.93,4.93,41.79
540,VH-016,East,2024-06-25 22:57:00,2024-06-25 23:33:40.001238,36.67,42.82,86.0
541,VH-024,West,2024-05-28 00:42:00,2024-05-28 00:50:35.658681,8.59,9.47,72.37
542,VH-080,West,2025-02-04 01:42:00,2025-02-04 02:23:15.618141,41.26,52.98,15.34
543,VH-002,South,2025-02-24 21:20:00,2025-02-24 21:51:49.707341,31.83,26.12,45.94
544,VH-128,South,2024-06-02 10:48:00,2024-06-02 11:01:15.745955,13.26,10.54,7.14
545,VH-160,West,2024-11-17 14:15:00,2024-11-17 14:50:46.521373,35.78,39.19,173.32
546,VH-084,Central,2025-02-10 00:13:00,2025-02-10 00:39:47.434632,26.79,33.01,2.78
547,VH-152,East,2024-06-08 21:37:00,2024-06-08 21:52:23.292610,15.39,14.93,126.84
548,VH-140,West,2025-01-07 17:52:00,2025-01-07 18:01:51.952756,9.87,11.29,28.3
549,VH-178,West,2024-10-28 20:43:00,2024-10-28 21:22:26.539383,39.44,36.79,49.58
550,VH-163,South,2024-08-04 05:09:00,2024-08-04 05:42:24.418902,33.41,32.2,57.62
551,VH-124,East,2025-03-13 05:28:00,2025-03-13 06:21:58.188919,53.97,56.76,30.21
552,VH-033,West,2024-09-22 12:22:00,2024-09-22 13:50:42.789882,88.71,82.94,26.68
